VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2023-03-28 09:54:50,2023-03-28 10:01:50,4,3.68,1,N,88,50,1,15.2,1,0.5,2.28,0,0.3,21.78,2.5,0
2,2023-06-14 10:57:06,2023-06-14 11:07:06,4,11.39,1,N,103,249,1,35.98,0,0.5,5.4,0,0.3,44.68,2.5,0
2,2023-06-19 09:57:28,2023-06-19 10:29:28,4,14.66,1,N,243,202,1,55.15,0,0.5,8.27,0,0.3,64.22,0,0
1,2023-04-14 03:03:56,2023-04-14 03:30:56,1,13.08,1,Y,75,113,1,48.7,0,0.5,7.31,0,0.3,59.31,2.5,0
2,2023-08-18 22:56:49,2023-08-18 23:17:49,1,10.05,1,N,68,128,1,38.13,0.5,0.5,5.72,0.16,0.3,47.81,2.5,0
2,2023-02-17 15:20:17,2023-02-17 15:26:17,2,2.21,3,N,128,234,2,11.03,0,0.5,0,0,0.3,11.83,0,0
2,2023-07-25 12:05:36,2023-07-25 12:41:36,2,14.27,1,N,158,41,2,56.18,0,0.5,0,0,0.3,56.98,0,0
2,2023-09-17 19:30:21,2023-09-17 20:15:21,1,12.33,1,N,239,202,2,55.83,0,0.5,0,0,0.3,56.63,0,0
2,2023-10-08 01:29:04,2023-10-08 02:02:04,4,7.95,1,N,50,261,1,38.88,1,0.5,5.83,2.55,0.3,51.56,2.5,0
2,2023-07-07 05:42:46,2023-07-07 05:52:46,1,11.12,1,N,243,127,2,35.3,0,0.5,0,0,0.3,36.1,0,0
2,2023-05-25 04:50:58,2023-05-25 05:24:58,1,4.53,1,N,141,162,1,30.83,1,0.5,4.62,0,0.3,37.25,0,0
2,2023-07-10 12:39:07,2023-07-10 13:15:07,1,1.14,1,N,87,166,1,23.35,1,0.5,3.5,0,0.3,31.15,2.5,0
2,2023-08-02 16:41:00,2023-08-02 17:27:00,3,14.19,1,N,231,140,1,60.98,0,0.5,9.15,0,0.3,70.93,0,0
2,2023-10-07 03:15:36,2023-10-07 03:22:36,2,15,1,N,88,158,1,43.5,0,0.5,6.53,0,0.3,53.33,2.5,0
2,2023-08-14 11:08:30,2023-08-14 11:39:30,3,2.28,1,N,234,43,1,23.7,1,0.5,3.56,0,0.3,29.06,0,0
2,2023-05-25 12:33:43,2023-05-25 12:44:43,1,15.42,1,N,50,261,1,46.55,0,0.5,6.98,0,0.3,56.83,2.5,0
1,2023-08-10 23:00:06,2023-08-10 23:45:06,1,3.43,1,N,211,107,1,33.58,0,0.5,5.04,0,0.3,39.42,0,0
1,2023-11-23 11:15:11,2023-11-23 11:41:11,1,3.06,1,N,141,234,2,23.15,0,0.5,0,0,0.3,23.95,0,0
2,2023-10-07 00:04:45,2023-10-07 00:20:45,4,4.72,1,N,152,153,2,22.3,0,0.5,0,2.56,0.3,25.66,0,0
1,2023-01-25 02:22:29,2023-01-25 02:42:29,1,11.7,1,N,144,234,2,41.75,0,0.5,0,0,0.3,42.55,0,0
1,2023-02-25 07:53:39,2023-02-25 08:30:39,1,2.38,1,N,202,158,1,26.95,0,0.5,4.04,0,0.3,31.79,0,0
2,2023-03-04 03:05:15,2023-03-04 03:11:15,4,11.54,2,N,128,45,1,34.35,1,0.5,5.15,0,0.3,42.55,0,1.25
2,2023-01-19 03:40:44,2023-01-19 04:26:44,4,8.23,1,Y,88,120,1,46.08,1,0.5,6.91,0,0.3,57.29,2.5,0
2,2023-09-05 23:49:54,2023-09-05 24:22:54,1,0.76,1,N,88,158,1,20.9,0,0.5,3.14,1.01,0.3,28.35,2.5,0
2,2023-08-17 06:11:21,2023-08-17 06:36:21,2,1.52,1,N,209,161,2,18.8,0,0.5,0,0,0.3,19.6,0,0
2,2023-02-06 00:41:43,2023-02-06 00:47:43,1,6.29,1,N,41,186,1,21.23,0,0.5,3.18,0,0.3,27.71,2.5,0
2,2023-10-17 14:51:49,2023-10-17 15:37:49,4,9.05,1,N,239,113,2,48.13,0,0.5,0,0,0.3,48.93,0,0
1,2023-02-25 12:08:08,2023-02-25 12:47:08,4,4.07,1,N,232,141,1,32.17,0,0.5,4.83,0,0.3,37.8,0,0
1,2023-10-23 20:23:28,2023-10-23 20:38:28,3,13.49,1,N,234,74,1,43.73,0,0.5,6.56,0,0.3,51.09,0,0
2,2023-12-20 00:42:04,2023-12-20 00:49:04,4,4.88,1,N,45,162,2,18.2,0.5,0.5,0,0,0.3,22,2.5,0
2,2023-09-27 23:02:22,2023-09-27 23:43:22,4,7.29,1,N,90,48,1,41.23,0,0.5,6.18,0,0.3,50.71,2.5,0
1,2023-10-03 05:11:27,2023-10-03 05:47:27,3,13.63,1,N,42,153,2,54.58,0,0.5,0,0,0.3,57.88,2.5,0
1,2023-07-23 23:06:12,2023-07-23 23:31:12,1,4.82,1,N,164,87,1,27.05,0,0.5,4.06,0,0.3,31.91,0,0
2,2023-03-07 06:47:39,2023-03-07 07:24:39,2,10.87,1,N,125,128,2,48.18,0,0.5,0,0,0.3,48.98,0,0
2,2023-04-28 11:26:52,2023-04-28 11:34:52,3,7.23,1,N,42,140,1,24.58,0,0.5,3.69,0,0.3,31.57,2.5,0
2,2023-09-02 11:22:55,2023-09-02 11:59:55,3,6.02,1,N,75,24,2,36.05,1,0.5,0,0,0.3,40.35,2.5,0
1,2023-02-11 05:48:26,2023-02-11 06:18:26,2,12.65,1,N,236,230,1,49.13,0,0.5,7.37,0,0.3,57.3,0,0
2,2023-02-01 02:30:00,2023-02-01 02:51:00,2,4.64,1,N,234,7,1,24.6,1,0.5,3.69,0,0.3,30.09,0,0
2,2023-02-05 02:26:55,2023-02-05 02:51:55,1,12.92,1,N,7,113,1,47.3,0,0.5,7.1,0,0.3,57.7,2.5,0
2,2023-09-10 11:27:51,2023-09-10 11:40:51,1,13.88,1,N,45,262,1,43.7,1,0.5,6.56,0,0.3,54.56,2.5,0
1,2023-08-02 01:40:14,2023-08-02 01:49:14,1,0.54,2,N,163,128,2,8.35,1,0.5,0,0,0.3,11.4,0,1.25
2,2023-07-01 01:50:27,2023-07-01 01:58:27,1,4.92,1,N,232,114,2,18.8,0,0.5,0,0,0.3,19.6,0,0
2,2023-05-25 13:01:23,2023-05-25 13:30:23,4,8.4,1,Y,87,158,1,38,1,0.5,5.7,0,0.3,48,2.5,0
2,2023-07-05 10:26:04,2023-07-05 11:09:04,4,2.71,1,N,239,166,2,30.78,1,0.5,0,0,0.3,32.58,0,0
1,2023-08-12 14:30:21,2023-08-12 15:00:21,3,4.37,1,N,142,148,2,28.43,0,0.5,0,0,0.3,29.23,0,0
1,2023-05-13 12:56:42,2023-05-13 13:14:42,2,1.78,1,N,144,143,1,15.95,0,0.5,2.39,0,0.3,19.14,0,0
2,2023-08-06 14:59:18,2023-08-06 15:36:18,4,8.7,1,N,50,103,1,42.75,0,0.5,6.41,5.78,0.3,58.24,2.5,0
1,2023-09-17 14:35:05,2023-09-17 14:56:05,3,10.92,1,N,246,50,2,40.3,0,0.5,0,6.18,0.3,47.28,0,0
1,2023-10-05 18:35:22,2023-10-05 18:40:22,3,7.64,1,N,114,41,2,24.1,0,0.5,0,0,0.3,24.9,0,0
1,2023-11-17 23:11:08,2023-11-17 23:23:08,2,2.65,1,N,128,237,1,15.13,0,0.5,2.27,1.97,0.3,20.17,0,0
2,2023-06-09 17:49:26,2023-06-09 18:37:26,1,14.14,1,N,262,113,1,61.85,0.5,0.5,9.28,0,0.3,72.43,0,0
1,2023-06-12 20:01:52,2023-06-12 20:39:52,2,0.52,1,N,166,100,1,22.8,0,0.5,3.42,0,0.3,27.02,0,0
2,2023-09-10 01:18:20,2023-09-10 02:01:20,4,7.54,1,N,246,114,1,42.85,0,0.5,6.43,0,0.3,50.08,0,0
2,2023-01-06 07:29:37,2023-01-06 08:04:37,4,1.7,1,N,232,45,1,24.25,0,0.5,3.64,0,0.3,28.69,0,0
2,2023-09-10 07:25:27,2023-09-10 08:00:27,2,14.54,1,N,87,120,1,56.35,0,0.5,8.45,0,0.3,68.1,2.5,0
1,2023-04-21 06:56:46,2023-04-21 07:39:46,4,8.16,1,N,161,41,1,44.4,0,0.5,6.66,0,0.3,51.86,0,0
1,2023-10-15 01:18:00,2023-10-15 01:29:00,1,1.85,1,N,163,158,1,12.63,0,0.5,1.89,0,0.3,15.32,0,0
2,2023-09-17 00:41:11,2023-09-17 01:20:11,1,6.68,1,N,194,142,2,38.7,0,0.5,0,2.21,0.3,41.71,0,0
2,2023-10-19 03:34:44,2023-10-19 03:59:44,1,12.58,1,N,236,120,1,46.45,0,0.5,6.97,0,0.3,54.22,0,0
2,2023-10-18 23:27:29,2023-10-18 23:41:29,4,10.03,1,N,246,50,2,34.58,0.5,0.5,0,0,0.3,35.88,0,0
1,2023-05-05 11:17:15,2023-05-05 11:52:15,3,2.75,1,N,127,233,1,26.88,0,0.5,4.03,0,0.3,31.71,0,0
1,2023-05-04 00:25:38,2023-05-04 00:57:38,3,10.1,1,N,162,148,1,43.75,0,0.5,6.56,0,0.3,51.11,0,0
2,2023-11-05 04:04:18,2023-11-05 04:20:18,4,9.18,1,N,113,186,1,33.45,0,0.5,5.02,1.03,0.3,40.3,0,0
1,2023-09-27 19:05:03,2023-09-27 19:17:03,3,6.13,3,N,42,158,1,23.83,0,0.5,3.57,0,0.3,30.7,2.5,0
2,2023-08-16 18:24:58,2023-08-16 18:39:58,3,2.91,1,N,229,74,1,17.27,1,0.5,2.59,0,0.3,21.66,0,0
1,2023-10-11 04:26:39,2023-10-11 04:50:39,3,6.09,1,N,170,13,1,29.73,1,0.5,4.46,0,0.3,35.99,0,0
1,2023-08-20 02:22:09,2023-08-20 02:51:09,3,9.17,1,N,224,48,1,39.92,0,0.5,5.99,0,0.3,46.71,0,0
1,2023-09-20 20:34:12,2023-09-20 21:10:12,3,1.95,1,N,161,43,1,25.38,1,0.5,3.81,0,0.3,30.99,0,0
1,2023-11-15 17:49:44,2023-11-15 18:18:44,4,7.05,1,N,224,41,1,34.63,0,0.5,5.19,0,0.3,40.62,0,0
2,2023-10-27 12:52:15,2023-10-27 13:20:15,1,0.57,1,N,42,50,2,17.93,0,0.5,0,0,0.3,21.23,2.5,0
1,2023-12-18 23:45:40,2023-12-18 24:18:40,1,1.79,1,N,231,75,1,23.48,0,0.5,3.52,0,0.3,27.8,0,0
1,2023-02-15 15:21:43,2023-02-15 15:32:43,3,2.9,1,N,4,239,1,15.25,0,0.5,2.29,0,0.3,20.84,2.5,0
2,2023-05-27 07:15:27,2023-05-27 07:49:27,1,3.39,1,N,166,116,2,27.98,0,0.5,0,0,0.3,28.78,0,0
1,2023-08-04 01:02:06,2023-08-04 01:48:06,3,2.03,3,N,87,232,1,30.58,0,0.5,4.59,0,0.3,38.47,2.5,0
2,2023-12-18 07:47:38,2023-12-18 08:27:38,1,9.26,3,N,229,41,2,45.65,1,0.5,0,0,0.3,47.45,0,0
2,2023-01-02 02:22:14,2023-01-02 02:33:14,2,6.94,1,N,87,41,1,25.35,0,0.5,3.8,0,0.3,32.45,2.5,0
2,2023-10-10 15:04:56,2023-10-10 15:23:56,3,6.41,1,Y,103,107,1,28.03,0,0.5,4.2,0,0.3,35.53,2.5,0
1,2023-03-26 21:45:17,2023-03-26 22:33:17,2,0.52,1,N,158,74,1,27.8,0,0.5,4.17,0.86,0.3,33.63,0,0
2,2023-11-24 06:29:32,2023-11-24 06:57:32,4,3.59,1,N,120,4,1,25.48,0,0.5,3.82,0,0.3,30.1,0,0
2,2023-01-09 21:17:17,2023-01-09 21:44:17,4,2.19,1,N,114,4,1,21.48,0.5,0.5,3.22,0,0.3,26,0,0
2,2023-04-17 21:57:43,2023-04-17 22:42:43,3,5.28,1,N,161,158,1,38.2,0,0.5,5.73,0,0.3,44.73,0,0
1,2023-06-27 08:35:26,2023-06-27 09:16:26,2,6.11,3,N,4,113,1,38.28,0,0.5,5.74,0,0.3,47.32,2.5,0
2,2023-11-15 23:01:12,2023-11-15 23:43:12,3,4.13,1,N,233,48,1,33.83,0,0.5,5.07,0,0.3,39.7,0,0
1,2023-03-20 21:20:25,2023-03-20 22:03:25,2,1.5,1,N,158,79,1,27.75,0,0.5,4.16,0,0.3,32.71,0,0
1,2023-10-26 13:01:18,2023-10-26 13:14:18,2,5.23,1,N,48,230,1,22.08,0,0.5,3.31,0,0.3,28.69,2.5,0
1,2023-09-09 13:25:37,2023-09-09 13:46:37,4,14.85,1,N,128,114,1,50.13,0,0.5,7.52,0,0.3,58.45,0,0
2,2023-05-13 06:01:24,2023-05-13 06:11:24,2,14.49,1,N,125,50,2,43.73,0.5,0.5,0,0.84,0.3,45.87,0,0
1,2023-08-27 09:01:00,2023-08-27 09:16:00,2,10.41,1,N,231,87,1,36.03,0,0.5,5.4,0,0.3,42.23,0,0
1,2023-02-25 20:51:41,2023-02-25 21:30:41,3,12.31,1,N,90,114,2,52.78,0,0.5,0,1.64,0.3,57.72,2.5,0
1,2023-05-17 12:53:43,2023-05-17 13:17:43,4,8.88,1,N,48,246,1,36.7,0,0.5,5.51,0,0.3,45.51,2.5,0
1,2023-05-26 14:27:49,2023-05-26 14:54:49,3,11.36,1,N,140,41,2,44.4,0,0.5,0,0,0.3,45.2,0,0
1,2023-09-22 09:34:45,2023-09-22 10:12:45,1,8.86,3,N,137,152,1,43.65,1,0.5,6.55,1.12,0.3,53.12,0,0
2,2023-12-13 06:00:17,2023-12-13 06:27:17,1,8.48,1,N,75,231,1,37.2,0,0.5,5.58,0,0.3,46.08,2.5,0
1,2023-05-28 21:34:45,2023-05-28 22:08:45,2,14.87,1,N,128,233,1,56.68,0.5,0.5,8.5,0,0.3,66.48,0,0
1,2023-06-23 08:25:36,2023-06-23 09:14:36,4,11.33,1,Y,234,125,1,55.33,0,0.5,8.3,3.96,0.3,68.39,0,0
2,2023-02-18 16:33:11,2023-02-18 16:47:11,4,13.76,1,N,113,151,1,43.9,1,0.5,6.59,0,0.3,52.29,0,0
2,2023-11-27 20:37:59,2023-11-27 20:54:59,1,10.83,1,N,232,128,1,38.08,0,0.5,5.71,0,0.3,44.59,0,0
2,2023-03-01 18:50:48,2023-03-01 19:03:48,2,5.81,1,N,262,13,2,23.53,1,0.5,0,5.29,0.3,30.62,0,0
1,2023-11-19 11:31:46,2023-11-19 11:49:46,2,14.31,1,N,229,249,2,47.28,0,0.5,0,7.21,0.3,55.29,0,0
1,2023-04-21 00:08:08,2023-04-21 00:41:08,3,13.2,1,N,137,233,2,52,0,0.5,0,0,0.3,52.8,0,0
1,2023-02-13 20:08:16,2023-02-13 20:25:16,1,4.11,1,Y,127,229,2,21.28,0,0.5,0,0,0.3,22.08,0,0
1,2023-02-19 05:42:22,2023-02-19 06:28:22,4,13,1,N,87,7,1,58,0,0.5,8.7,0,0.3,70,2.5,0
1,2023-08-28 01:26:44,2023-08-28 01:42:44,4,0.69,1,N,87,151,1,12.23,1,0.5,1.83,0,0.3,18.36,2.5,0
2,2023-09-26 04:28:34,2023-09-26 04:48:34,3,5.74,1,N,142,170,2,26.85,1,0.5,0,0,0.3,28.65,0,0
1,2023-03-23 16:43:39,2023-03-23 17:19:39,4,0.96,1,N,166,128,1,22.9,1,0.5,3.43,0,0.3,28.13,0,0
1,2023-12-21 20:34:19,2023-12-21 20:46:19,3,11.16,1,N,230,125,2,36.4,0,0.5,0,0,0.3,37.2,0,0
1,2023-12-07 09:12:15,2023-12-07 09:32:15,3,13.04,1,N,239,209,2,45.1,0,0.5,0,0,0.3,45.9,0,0
2,2023-08-21 14:43:05,2023-08-21 15:20:05,1,9.44,1,N,144,74,2,44.6,0,0.5,0,0,0.3,45.4,0,0
1,2023-02-27 21:50:17,2023-02-27 22:08:17,4,3.57,1,N,100,224,2,20.42,1,0.5,0,4.23,0.3,28.95,2.5,0
2,2023-01-15 17:25:22,2023-01-15 18:11:22,4,10.6,1,N,43,232,2,52,1,0.5,0,0,0.3,56.3,2.5,0
2,2023-11-07 20:08:10,2023-11-07 20:51:10,4,10.29,1,N,100,164,1,49.72,0,0.5,7.46,0,0.3,60.48,2.5,0
2,2023-02-23 18:31:08,2023-02-23 19:06:08,3,12.71,1,N,153,152,1,51.78,0,0.5,7.77,0,0.3,60.35,0,0
2,2023-04-27 18:31:08,2023-04-27 18:48:08,1,1.33,1,N,90,144,1,14.33,0,0.5,2.15,0,0.3,19.78,2.5,0
2,2023-12-20 06:34:00,2023-12-20 06:51:00,2,4.64,1,N,127,234,2,22.6,1,0.5,0,0,0.3,24.4,0,0
2,2023-09-09 23:47:50,2023-09-09 24:00:50,1,1.69,1,N,114,142,2,13.23,1,0.5,0,3.84,0.3,18.87,0,0
1,2023-08-11 23:53:30,2023-08-11 24:17:30,2,2.84,1,N,209,239,2,21.6,0,0.5,0,0,0.3,22.4,0,0
2,2023-12-18 16:09:54,2023-12-18 16:29:54,2,11.47,1,N,166,7,1,41.18,0.5,0.5,6.18,0,0.3,48.66,0,0
2,2023-12-15 20:20:30,2023-12-15 20:51:30,1,13.96,3,N,128,79,1,52.9,0,0.5,7.94,6.9,0.3,68.54,0,0
1,2023-10-05 12:11:58,2023-10-05 12:52:58,1,2.2,1,N,90,224,2,28.5,0,0.5,0,0,0.3,31.8,2.5,0
2,2023-10-17 14:32:04,2023-10-17 15:05:04,4,13.7,1,N,233,164,2,53.25,0,0.5,0,0,0.3,54.05,0,0
2,2023-01-28 02:53:07,2023-01-28 02:58:07,3,15.23,1,N,202,209,1,43.08,1,0.5,6.46,0,0.3,51.34,0,0
2,2023-11-10 18:03:13,2023-11-10 18:29:13,4,1.5,1,N,244,45,1,19.25,0.5,0.5,2.89,5.15,0.3,28.59,0,0
2,2023-01-22 16:59:23,2023-01-22 17:12:23,3,6.69,1,N,45,144,1,25.73,0,0.5,3.86,0,0.3,32.89,2.5,0
2,2023-12-06 03:18:34,2023-12-06 03:42:34,3,13.04,1,N,127,161,1,47.1,0,0.5,7.07,0,0.3,54.97,0,0
2,2023-04-20 16:59:19,2023-04-20 17:33:19,1,14.76,1,N,170,246,2,56.4,0,0.5,0,0,0.3,57.2,0,0
2,2023-07-10 01:30:36,2023-07-10 01:35:36,1,11.2,1,N,194,162,2,33,1,0.5,0,0,0.3,34.8,0,0
2,2023-04-19 20:44:23,2023-04-19 21:00:23,1,2.69,1,N,261,244,2,17.23,0.5,0.5,0,0,0.3,18.53,0,0
2,2023-10-02 06:42:13,2023-10-02 07:15:13,4,14.33,1,N,209,48,1,54.83,1,0.5,8.22,0,0.3,64.85,0,0
2,2023-02-19 16:41:37,2023-02-19 17:06:37,2,8.29,1,N,232,24,1,35.72,0,0.5,5.36,0,0.3,41.88,0,0
2,2023-07-18 20:50:56,2023-07-18 21:16:56,2,13.76,1,N,79,161,1,49.9,0,0.5,7.49,0,0.3,60.69,2.5,0
2,2023-05-13 03:57:12,2023-05-13 04:31:12,1,5.7,1,N,116,162,2,33.75,1,0.5,0,0,0.3,35.55,0,0
2,2023-11-04 04:06:58,2023-11-04 04:43:58,3,10.91,1,N,236,166,1,48.28,0,0.5,7.24,0,0.3,56.32,0,0
2,2023-02-26 19:46:36,2023-02-26 20:29:36,1,1.91,1,N,164,158,1,28.78,0,0.5,4.32,0,0.3,33.9,0,0
2,2023-06-21 03:38:40,2023-06-21 04:23:40,4,9.56,1,N,120,68,1,48.9,0,0.5,7.33,0,0.3,57.03,0,0
2,2023-05-23 22:24:30,2023-05-23 22:37:30,4,9.69,1,N,239,114,1,33.22,0,0.5,4.98,0,0.3,39,0,0
1,2023-11-27 00:49:47,2023-11-27 01:06:47,4,7.13,1,N,137,194,1,28.83,0.5,0.5,4.32,0,0.3,34.45,0,0
2,2023-03-18 10:05:08,2023-03-18 10:28:08,3,11.8,1,N,13,237,1,43.5,1,0.5,6.53,0,0.3,54.33,2.5,0
1,2023-01-15 19:37:41,2023-01-15 19:57:41,2,14.86,1,Y,244,151,2,49.65,0,0.5,0,0,0.3,50.45,0,0
1,2023-10-27 16:46:04,2023-10-27 17:17:04,1,6.63,1,N,153,151,1,34.58,0.5,0.5,5.19,0.55,0.3,41.62,0,0
1,2023-12-21 10:43:36,2023-12-21 10:57:36,1,15.09,1,N,24,45,1,47.23,0,0.5,7.08,0,0.3,57.61,2.5,0
2,2023-08-10 19:29:16,2023-08-10 19:51:16,4,5.61,1,N,143,236,1,27.53,0,0.5,4.13,0,0.3,32.46,0,0
2,2023-06-10 05:07:37,2023-06-10 05:32:37,4,9.45,1,N,239,229,1,38.63,0.5,0.5,5.79,0,0.3,45.72,0,0
2,2023-02-21 05:14:40,2023-02-21 05:24:40,1,8.08,1,N,246,141,2,27.7,0,0.5,0,0,0.3,28.5,0,0
1,2023-04-20 11:27:49,2023-04-20 11:45:49,3,4.08,1,Y,50,231,1,21.7,0,0.5,3.26,0,0.3,28.26,2.5,0
1,2023-10-24 01:09:11,2023-10-24 01:38:11,1,7.79,1,N,162,263,2,36.48,0,0.5,0,0,0.3,37.28,0,0
2,2023-01-16 09:25:02,2023-01-16 10:12:02,3,14.84,1,N,209,151,1,63.1,0,0.5,9.47,2.34,0.3,75.71,0,0
1,2023-05-18 15:33:52,2023-05-18 15:58:52,3,11.51,1,N,113,120,1,43.78,0,0.5,6.57,0,0.3,51.15,0,0
2,2023-10-02 11:43:26,2023-10-02 12:26:26,3,5.84,1,N,239,142,1,38.6,0,0.5,5.79,0,0.3,45.19,0,0
1,2023-06-14 12:33:53,2023-06-14 13:12:53,3,8.05,1,N,224,127,1,42.13,0,0.5,6.32,0,0.3,49.25,0,0
1,2023-01-17 14:58:44,2023-01-17 15:36:44,4,11.61,1,N,128,262,2,50.53,0,0.5,0,0,0.3,51.33,0,0
1,2023-01-19 12:06:55,2023-01-19 12:51:55,4,4.22,1,N,236,143,2,35.55,0,0.5,0,0,0.3,36.35,0,0
1,2023-10-23 00:10:18,2023-10-23 00:54:18,1,9.42,1,N,158,41,1,48.05,0,0.5,7.21,0,0.3,56.06,0,0
2,2023-02-27 02:59:20,2023-02-27 03:09:20,1,1.51,1,N,229,170,1,11.28,0,0.5,1.69,0,0.3,13.77,0,0
1,2023-02-03 16:47:08,2023-02-03 17:21:08,2,1.5,3,N,100,162,2,23.25,1,0.5,0,0,0.3,27.55,2.5,0
1,2023-06-19 19:21:30,2023-06-19 19:41:30,3,11.52,1,N,153,261,2,41.3,0,0.5,0,7.51,0.3,49.61,0,0
1,2023-12-20 10:43:56,2023-12-20 11:25:56,3,7.13,1,N,7,246,1,41.33,0,0.5,6.2,0,0.3,50.83,2.5,0
2,2023-04-09 06:48:57,2023-04-09 07:25:57,2,0.74,1,N,153,74,1,22.85,0,0.5,3.43,3.85,0.3,30.93,0,0
2,2023-09-26 04:26:43,2023-09-26 04:46:43,2,15.04,1,N,209,211,1,50.1,0,0.5,7.52,0,0.3,58.42,0,0
2,2023-05-15 15:28:28,2023-05-15 16:12:28,2,6.06,1,N,158,211,2,39.65,0,0.5,0,0,0.3,40.45,0,0
2,2023-03-15 09:47:33,2023-03-15 10:22:33,4,9.3,1,N,249,114,2,43.25,0,0.5,0,0,0.3,44.05,0,0
1,2023-05-08 03:49:45,2023-05-08 04:05:45,4,8.83,1,N,244,261,1,32.58,0.5,0.5,4.89,0,0.3,38.77,0,0
1,2023-04-11 14:13:29,2023-04-11 14:22:29,4,14.3,1,N,224,153,2,42.75,0,0.5,0,0,0.3,43.55,0,0
2,2023-10-15 20:35:09,2023-10-15 21:12:09,4,13,1,N,144,209,2,53.5,0.5,0.5,0,0,0.3,54.8,0,0
2,2023-04-24 21:01:18,2023-04-24 21:13:18,1,1.95,1,N,162,143,2,13.38,0,0.5,0,0,0.3,14.18,0,0
1,2023-05-18 08:10:17,2023-05-18 08:18:17,2,13.72,1,N,24,48,1,40.8,0,0.5,6.12,0,0.3,50.22,2.5,0
1,2023-09-15 14:40:09,2023-09-15 15:21:09,4,2.84,2,N,186,137,1,30.1,0,0.5,4.51,0,0.3,36.66,0,1.25
2,2023-04-04 20:14:53,2023-04-04 20:20:53,3,15.38,1,N,209,152,2,43.95,0.5,0.5,0,2.4,0.3,47.65,0,0
2,2023-01-26 23:22:49,2023-01-26 23:44:49,4,5.94,1,N,42,24,2,28.35,1,0.5,0,0,0.3,32.65,2.5,0
2,2023-05-13 23:17:03,2023-05-13 23:47:03,4,4.72,1,N,148,263,1,29.3,0,0.5,4.39,5.92,0.3,40.41,0,0
2,2023-01-08 01:28:14,2023-01-08 01:51:14,2,7.04,1,N,233,24,1,31.6,0,0.5,4.74,1.55,0.3,38.69,0,0
1,2023-12-03 05:37:51,2023-12-03 05:47:51,4,12.79,2,N,137,186,2,39.47,0,0.5,0,0,0.3,41.52,0,1.25
2,2023-07-15 12:02:08,2023-07-15 12:22:08,2,1.1,1,N,232,114,1,15.25,0,0.5,2.29,0,0.3,18.34,0,0
1,2023-11-20 12:16:52,2023-11-20 12:59:52,3,8.61,1,N,87,45,1,45.53,0,0.5,6.83,0,0.3,55.66,2.5,0
1,2023-05-13 02:27:00,2023-05-13 03:05:00,2,6.77,1,N,87,224,2,38.42,0,0.5,0,0,0.3,41.72,2.5,0
2,2023-01-22 10:06:39,2023-01-22 10:19:39,3,5.86,1,N,13,166,1,23.65,0,0.5,3.55,2.47,0.3,32.97,2.5,0
2,2023-03-21 08:44:15,2023-03-21 09:13:15,3,8.67,1,N,24,45,1,38.67,0.5,0.5,5.8,7.63,0.3,55.9,2.5,0
2,2023-10-23 10:46:42,2023-10-23 11:17:42,3,3.48,1,N,141,48,2,26.7,0,0.5,0,0,0.3,27.5,0,0
1,2023-06-14 12:41:12,2023-06-14 13:03:12,1,5.78,1,N,144,233,1,27.95,0,0.5,4.19,0,0.3,32.94,0,0
2,2023-11-27 17:01:49,2023-11-27 17:40:49,1,3.39,1,N,4,224,2,30.48,0,0.5,0,0,0.3,33.78,2.5,0
1,2023-11-26 13:03:59,2023-11-26 13:19:59,3,6.31,1,N,186,48,2,26.28,0.5,0.5,0,5.89,0.3,33.47,0,0
2,2023-01-03 12:21:20,2023-01-03 12:36:20,3,13.91,1,N,43,211,2,44.78,0,0.5,0,0,0.3,48.08,2.5,0
2,2023-07-21 21:22:50,2023-07-21 21:42:50,3,10.57,1,N,229,42,1,38.92,0,0.5,5.84,0,0.3,45.56,0,0
2,2023-07-18 23:13:56,2023-07-18 23:19:56,3,9.05,1,N,4,48,1,28.13,0.5,0.5,4.22,0,0.3,36.15,2.5,0
1,2023-01-11 22:20:38,2023-01-11 23:01:38,1,0.93,1,N,7,113,1,25.33,0,0.5,3.8,6.68,0.3,39.11,2.5,0
2,2023-05-02 18:41:25,2023-05-02 19:18:25,2,9.45,1,N,137,231,1,44.63,0.5,0.5,6.69,0,0.3,52.62,0,0
2,2023-03-05 19:13:49,2023-03-05 19:44:49,1,15.45,3,N,166,7,1,56.63,0,0.5,8.49,0,0.3,65.92,0,0
1,2023-01-24 00:53:47,2023-01-24 01:32:47,3,0.61,1,N,231,246,1,23.53,0.5,0.5,3.53,0,0.3,28.36,0,0
2,2023-05-20 01:14:27,2023-05-20 01:55:27,3,9.62,1,N,125,211,1,47.05,1,0.5,7.06,0,0.3,55.91,0,0
1,2023-01-13 04:21:57,2023-01-13 04:55:57,2,10.07,1,N,164,103,1,44.68,0,0.5,6.7,0,0.3,52.18,0,0
2,2023-12-22 00:38:32,2023-12-22 00:43:32,1,5.13,2,N,211,75,1,17.83,0,0.5,2.67,0,0.3,22.55,0,1.25
1,2023-04-03 05:57:21,2023-04-03 06:11:21,2,2.34,3,Y,152,50,1,15.35,0.5,0.5,2.3,0,0.3,18.95,0,0
